pubchem_id,common_name,flavor_profile,foodb_matched,foodb_food_id,macronutrients_json,moisture_content
2734646,"2,3-Dimethylbenzofuran",tobacco@smoke@smoky@fennel@chemical@phenolic,True,58.0,{},
8712,2-Methylbenzenethiol,rubber@sulfurous@garlic@onion@egg@meaty,True,58.0,{},
26204,"5-Methylhexane-2,3-dione",brown@butter@sharp@sweet@creamy@fruity,True,175.0,{},
26335,2-Methyl-5-Vinylpyrazine,coffee,True,175.0,{},
61252,Tetrahydrothiophen-3-one,butter@garlic@vegetable@clam@buttery@meaty@green,True,16.0,{},
61166,Furfuryl propionate,banana@oily@coffee@sweet@fruity@spicy@green,True,644.0,{},
525358,ethyl methyl trisulfide,garlic@onion@green,True,58.0,{},
28905,"2,3-Diethyl-5-Methylpyrazine",roast@citrus@hazelnut@roasted@wine_like@potato@vegetable@meat@fatty@floral@earthy@woody@musty@fruity@herbaceous@nutty@meaty@spicy@green,True,175.0,{},
12570,2-Propylphenol,smoky@medicinal@phenolic,True,58.0,{},
23642,2-Methoxybenzenethiol,spicy@sulfurous@powdery@smoked@sweet@sausage@meaty@phenolic,True,58.0,{},
26333,2-Isobutyl-3-Methylpyrazine,syrup@sugar@herbal@green,True,175.0,{},
123388,Ethyl methyl disulfide,truffle@sulfurous,True,33.0,{},
34286,2-Methyl-3-furanthiol,coconut@meat@sulfury@fishy@metallic@meaty,True,334.0,{},
20499,Difurfuryl Disulfide,roasted@cabbage@onion@sulfury@coffee@chicken@meaty,True,58.0,{},
520682,3-Mercapto-3-methyl-1-butanol,roasted@vegetable@sweet@meat broth@spicy,True,58.0,{},
7509,Benzyl Mercaptan,mint@sulfurous@garlic@onion@sharp@coffee@horseradish@alliaceous,True,58.0,{},
62510,"4,5-Dimethylthiazole",roast@roasted@boiled shrimp@green@fishy@nutty@smoke,True,16.0,{},
61670,5-Methylquinoxaline,burnt@roasted@toasted@coffee@nutty@corn,True,148.0,{},
11160,Methyl isovalerate,strong@pineapple@apple@fruity,True,113.0,{},
87466,2-Propylpyrazine,nutty@vegetable@green,True,58.0,{},
61657,2-Methyl-5-(methylthio)furan,mustard@garlic@onion@sulfury@coffee@horseradish,True,58.0,{},
2519,caffeine,odorless@bitter,True,58.0,{},
61700,2-Isopropyl-5-methylpyrazine,sweat@earthy@coffee@nutty@green,True,175.0,{},
10341,2(5H)-Furanone,buttery,True,58.0,{},
526487,3-Mercapto-3-methylbutyl formate,roast@roasted@sweaty@herbal@cat@fruity,True,58.0,{},
61662,S-Methyl 2-furancarbothioate,onion@milky@creamy@fried@cooked,True,58.0,{},
6736,3-Methylindole,very strong@mothball@animal@fecal@indole@civet,True,38.0,{},
27440,2-Ethyl-4-Methylthiazole,nutty@pistachio@green,True,58.0,{},
61634,13494-07-0,caramel@sweet@maple,True,58.0,{},
11363,"1-Phenyl-1,2-Propanedione",buttery@pepper@honey@plastic,True,175.0,{},
20534,2-Butylfuran,mild@wine@sweet@fruity@spicy,True,334.0,{},
104722,"1-(3,6-dimethylpyrazin-2-yl)ethanone",hazelnut@popcorn@roasted,True,58.0,{},
5311110,50-69-1,,True,175.0,{},
32093,2-Acetyl-3-Methylpyrazine,roasted@toasted@vegetable@grain@nutty,True,472.0,{},
528698,42348-12-9,sweet@maple,True,58.0,{},
61656,1-(Methylthio)-2-butanone,oily@garlic@mushroom@fishy,True,58.0,{},
61660,S-Furfuryl thioacetate,roast@burnt@roasted@sulfury@coffee@nutty,True,58.0,{},
61633,"3,4-Dimethyl-1,2-cyclopentanedione",caramel@licorice@sweet@anise@sugar@balsam@maple@fenugreek,True,58.0,{},
62385,1195-32-0,styrene@citrus@gasoline@clove@guaiacol@pine@spicy@phenolic,True,40.0,{},
151199,2-(4-Methoxyphenoxy)propanoic acid,bland,True,58.0,{},
61659,Difurfuryl sulfide,powerful@sulfury@earthy@coffee@mushroom@meaty,True,58.0,{},
10887828,2-Methylthioacetaldehyde,mustard@sulfurous@garlic@onion@vegetable@potato@nutty,True,58.0,{},
11449,"Octane-2,3-dione",dill@buttery@broccoli@cooked,True,406.0,{},
61653,"2,4,5-Trimethylthiazole",hazelnut@chocolate@vegetable@musty@coffee@cocoa@earth@nutty,True,175.0,{},
518937,Furfuryl methyl sulfide,garlic@onion@vegetable@sulfury@horseradish@pungent,True,58.0,{},
519732,5-Ethyl-2-methylthiazole,,True,334.0,{},
61041,Safranal,spicy@tobacco@herbal@fresh@sweet@rosemary@metallic@herb@phenolic,True,178.0,{},
5283321,"trans,trans-2,4-Heptadienal",hazelnut@cinnamon,True,101.0,{},
5352876,"3,5-Octadien-2-one",fat@fatty@fruit@fruity@grassy@mushroom@green,True,101.0,{},
520440,1-p-Menthen-9-al,,True,131.0,{},
6433214,Bovolide,minty@herbal@spicy,True,178.0,{},
526624,Bis(2-methyl-3-furyl)disulfide,roasted@onion@sulfury@scallion@roasted meat@meaty,True,38.0,{},
31209,122-40-7,,True,85.0,{},
5352461,trans-2-Hexenyl butyrate,apple@banana@fruity@orchid@grassy@green,True,334.0,{},
5367682,cis-3-Hexenyl pentanoate,kiwi@apple@unripe banana@fruity@tropical@pear@green,True,106.0,{},
23235,Hexyl benzoate,fresh@sappy@woody@clean@balsam,True,38.0,{},
5366077,alpha-Damascone,,True,38.0,{},
102861,24851-98-7,lactonic@jasmin@floral@oily@tropical@natural@green,True,38.0,{},
5365991,Neryl isobutyrate,strawberry@fresh@sweet@fruity@raspberry@green,True,398.0,{},
5352463,2-Hexenyl propanoate,apple@pear@fruity@green,True,23.0,{},
3102,Benzophenone,peach@powdery@apricot@rose@balsam@geranium@metallic,True,488.0,{},
5365049,cis-3-Hexenyl propionate,leafy@apple@fresh@waxy@fruity@pear@green,True,38.0,{},
642039,4-Methyl-2-pentenoic acid,,True,939.0,{},
7650,Benzyl butyrate,peach@butter@berry@jasmine@apricot@jasmin@fresh@logenberry@plum@fruity@pear@cheese,True,38.0,{},
5367681,cis-3-Hexenyl isovalerate,apple@pineapple@fresh@tropical@fruity@green,True,113.0,{},
65428,6-Hydroxydihydrotheaspirane,,True,939.0,{},
61151,Methyl 2-methoxybenzoate,blackcurrant@cananga@herbal@floral@fruity@hyacinth,True,883.0,{},
12072,Dihydrocarveol,mint@spice@herbal@menthol@minty@spearmint,True,406.0,{},
5916154,4-Methyl-2-Pentenal,,True,334.0,{},
5282724,2-Decenoic acid,waxy@fresh@oily@sweet@fruity,True,939.0,{},
16441,Perillaldehyde,mint@spice@fat@herbal@fresh@oily@fatty@sweet@cherry@grassy@cumin@green,True,113.0,{},
5365587,cis-3-Hexenyl formate,vegetable@sharp@waxy@fresh@sweet@grassy@green,True,38.0,{},
442495,(+)-Pulegone,,True,113.0,{},
221691,Hexyl phenylacetate,rose@foliage@wine@waxy@sweet@fruity@green,True,38.0,{},
10402,Citronellic acid,smoky@fatty@floral@grassy@green,True,113.0,{},
5367706,cis-3-Hexenyl benzoate,fresh@floral@fatty@balsam@leaf@orchid@green,True,38.0,{},
529481,"3-methylnonane-2,4-dione",caramel@burnt@straw@fruit@fruity,True,131.0,{},
17691,3-Methyl-2-Cyclopenten-1-One,fatty@sweet@fruity,True,85.0,{},
6435914,4-methyl-2-phenylpent-2-enal,,True,175.0,{},
5352162,Neryl butyrate,apple@orange@rose@waxy@oily@fatty@fruit@sweet@fruity@tropical@leaf@raspberry@green,True,54.0,{},
24834,4-Ethoxybenzaldehyde,floral@anisic@sweet@spicy,True,38.0,{},
7583,Diphenyl oxide,geranium@phenolic@green@leaf,True,38.0,{},
5352543,cis-3-Hexenyl hexanoate,pineapple@prune@waxy@winey@fruit@fruity@tropical@pear@grassy@green,True,38.0,{},
35821,Dihydro-alpha-ionone,,True,38.0,{},
5281929,Methyl jasmonate,,True,113.0,{},
9016,"1,4-Dimethoxybenzene",sweet@fennel@bitter@green@new mown hay,True,113.0,{},
5370101,"6-Methylhepta-3,5-dien-2-one",,True,644.0,{},
16217806,Vitamin U,potato@tomato@sulfury@malty@green,True,175.0,{},
13204,delta-Hexalactone,sweet@herbal,True,334.0,{},
5363140,5-Methyl-3-Hexen-2-One,sweet@berry@cheese,True,546.0,{},
5352626,Jasmine lactone,,True,113.0,{},
7731,4-Methylanisole,powdery@cresol@naphthyl@camphoraceous@nutty@ylang@cedar,True,23.0,{},
33637,2-Methylanisole,warm@floral@earthy@sweet@nutty@flower@walnut,True,23.0,{},
13357,Methyl 2-methylbutyrate,apple@tutti frutti@fatty@sweet@fruity@green,True,175.0,{},
309,Aconitic Acid,musty@nutty@very mild,True,86.0,{},
6274,L-histidine,odorless@bitter,True,175.0,{},
7704,104-50-7,coconut@waxy@fatty@sweet@creamy@dairy@tonka,True,334.0,{},
6341,Ethanamine,ammonia@fishy,True,444.0,{},
876,Dl-Methionine,acidic@sulfurous@mild,True,918.0,{},
10748,7-Methoxycoumarin,balsam@sweet@balsamic@tonka,True,19.0,{},
24261,Silica,odorless,True,444.0,{},
8021,Diethylamine,ammoniacal@fishy,True,178.0,{},
62897,Isopropenylpyrazine,nutty@caramellic@chocolate@roasted,True,38.0,{},
5362696,"2,4-Decadien-1-ol",fatty@citrus@melon@waxy,False,,,
34134,"2,6-Nonadien-1-ol",vegetable@green@cucumber,True,65.0,{},
27458,"2,3-Diethylpyrazine",raw@hazelnut@pepper@nutty@green,True,175.0,{},
743,Glutaric Acid,odorless,True,444.0,{},
61808,2-Isopropyl-4-methylthiazole,nut@rooty@vegetable@earthy@fruit@tropical@green,True,61.0,{},
5281515,Beta-Caryophyllene,spice@clove@sweet@woody@wood@dry,True,457.0,{},
69320,2-Propylpyridine,tobacco@roasted@fatty@nutty@green,True,22.0,{},
16800,2-Pentylpyridine,tallow@pepper@fat@herbal@fatty@mushroom@green,True,505.0,{},
15094,"7-methyl-4-methylidene-1-propan-2-yl-2,3,4a,5,6,8a-hexahydro-1H-naphthalene",spice@herbal@woody@wood@herb,True,168.0,{},
6428555,"(2Z,4E)-nona-2,4-dienal",wax@fat@fishy@fatty@leaf@nutty@violet@green,True,22.0,{},
22311,Dipentene,lemon@citrus@orange@herbal@woody@terpene@citric@camphor,True,457.0,{},
14328,"3',4'-Dimethoxyacetophenone",floral@sweet@woody,True,38.0,{},
1030,"1,2-propanediol",alcoholic@very slight@odorless,True,170.0,{},
3648225,STK737742,vanilla@bitter@very mild,True,22.0,{},
6436017,1-Popc,bland,True,562.0,{},
7714,Gamma-undecalactone,peach@coconut@lactonic@apricot@fatty@creamy@fruity@ketonic,True,334.0,{},
61206,Farnesylacetone,floral@creamy@wine@fruity,True,406.0,{},
6276,1-Pentanol,oil@balsamic@vanilla@fusel@sweet@balsam,True,24.0,{},
931,naphthalene,dry@pungent@tarry@tar,True,406.0,{},
1550884,Hexyl cinnamic aldehyde,jasmin@herbal@fresh@waxy@floral@green,True,125.0,{},
5283361,trans-2-Dodecenal,citrus@orange@fat@herbal@waxy@mandarin@sweet@fruity@aldehydic@metallic@green,True,61.0,{},
444212,trans-Aconitic acid,nut@toasted@vegetable@musty@dry,True,85.0,{},
442355,AC1L9CNW,wood@woody@spice,True,346.0,{},
12741,2-Decanone,floral@orange@peach@fatty,True,205.0,{},
5280666,Chrysoeriol,bitter,True,287.0,{},
25310,L-Rhamnose,odorless@sweet,True,457.0,{},
11583,2-Hexanone,ethereal@ether,True,175.0,{},
10408,"6,10,14-Trimethylpentadecan-2-one",jasmin@herbal@fat@oily@woody@celery,True,457.0,{},
1213,"4a(2H)-Naphthol, octahydro-4,8a-dimethyl-",soil@beet@fresh@earthy@musty@earth,True,178.0,{},
442501,(+)-alpha-Terpineol,oil@mint@citrus@lilac@floral@woody@anise@terpene@pine,True,457.0,{},
2758,Eucalyptol,mint@pepper@herbal@eucalyptus@sweet@camphor,True,457.0,{},
12297,2-Hexanol,chemical@winey,True,42.0,{},
11265,2-Methyl-3-Pentanone,mint,True,205.0,{},
5284656,(Z)-Ethyl cinnamate,spicy@berry@powdery@sweet@plum@honey@balsam@fruity@flower@cinnamon,True,179.0,{},
6363,Isopropylamine,ammoniacal@fishy,True,85.0,{},
4114,methoxsalen,bitter,True,399.0,{},
12306047,alpha-Muurolene,wood@woody,True,168.0,{},
4947,propyl gallate,bland@bitter,True,205.0,{},
1713001,Nerylacetone,magnolia@citrus@wine_like@rose@vegetable@fresh@waxy@fatty@floral@earthy@woody@fruity@tropical@herbaceous@nutty@meaty@spicy@green,True,245.0,{},
7247,"1,2,4-Trimethylbenzene",plastic,True,622.0,{},
5962,L-lysine,odorless,True,175.0,{},
20928,1-Hexen-3-Ol,ethereal@rum@green,True,38.0,{},
10586,Bisabolol,peppery@spice@mild@floral@flower,True,205.0,{},
5317319,beta-cis-farnesene,wood@citrus@sweet@woody,True,55.0,{},
289151,Longifolene,rose@medical@fir needle@sweet@woody,True,954.0,{},
25311,Tridecanal,grapefruit peel@citrus@must@fresh@waxy@sweet@clean@aldehydic@soapy@flower@petal,True,61.0,{},
2214,Acetovanillone,vanilla@sweet@vanillin@faint,True,205.0,{},
10364,Carvacrol,woody@thymol@spice@camphor,True,168.0,{},
61177,Hexyl formate,unripe plum@apple@sweet@banana,True,38.0,{},
526853,"1-(3,4-dihydro-2H-1,4-thiazin-5-yl)ethanone",nutty@roasted@cooked,True,744.0,{},
6428990,2-propionyl-2-thiazoline,cooked@nutty@roasted@meaty,True,744.0,{},
529251,2-propionyl-1-pyrroline,roast@roasted@fishy,True,744.0,{},
169110,2-Acetyl-2-thiazoline,roast@taco@potato@toasted@bread@nutty@popcorn@corn@chip,True,334.0,{},
16846,Propyl Benzoate,nutty@balsam,True,179.0,{},
1616260,23726-92-3,,True,85.0,{},
61204,delta-Undecalactone,peach@coconut@waxy@fatty@creamy@fruity,True,938.0,{},
5362814,cis-4-Heptenal,cream@biscuit@milky@oily@fatty@creamy@dairy@green,True,667.0,{},
118855872,"Glycerides, palm-oil mono- and di-, hydrogenated, 3-oxooctanoates",,True,667.0,{},
92043681,"Glycerides, palm-oil mono- and di-, hydrogenated, 3-oxododecanoates",,True,667.0,{},
641248,4-Hexen-1-Ol,vegetable@herbal@tomato@musty@pungent@metallic@green,True,121.0,{},
12844,Delta-Dodecalactone,peach@butter@coconut@fresh@oily@fruit@sweet@creamy@metallic@buttery@cheese,True,113.0,{},
7519,Anisole,butter@ethereal@alcohol@gasoline@anise@cheese@phenolic,True,121.0,{},
5283345,trans-2-Decenal,orange@coriander@rose@tallow@waxy@oily@fatty@earthy@floral@aldehydic@mushroom@green,True,178.0,{},
61235,3-Nonanone,jasmin@herbal@fresh@sweet@fruity@leaf@spicy,True,38.0,{},
520296,delta-Tetradecalactone,oil@milky@waxy@fatty@creamy@sweet@dairy,True,334.0,{},
13576,3-Decanone,citrus@orange@waxy@floral@fruity@green,True,883.0,{},
560255,Ethyl 3-methylpentanoate,fruity@pineapple,True,135.0,{},
90246,S-Methyl 3-methylbutanethioate,fermented@tomato@sulfury@sharp@ripe@acrid@mushroom@cheese,True,1022.0,{},
21108,8-Nonen-2-one,fruity@baked,True,967.0,{},
7353,Butyl isobutyrate,apple@banana@sweet@fruity@tropical@green,True,643.0,{},
521869,S-Methyl propanethioate,dairy@sulfurous@milky@alliaceous,True,967.0,{},
62444,S-Methyl thiobutyrate,cabbage@putrid@garlic@sulfury@animal@cheese,True,83.0,{},
6322,L-arginine,faint,True,901.0,{},
7981,Butyl Isovalerate,peach@apple@pineapple@fruit@sweet@pear@green,True,121.0,{},
93236,"2,3,5-Trithiahexane",strong@onion@sulfurous,True,31.0,{},
16832,Isopropyl Hexanoate,berry@pineapple@fresh@logenberry@fruity,True,83.0,{},
62089,4-Methyloctanoic acid,waxy@fatty@musty@creamy@dairy@mossy@milk@plastic,True,967.0,{},
7983,Butyl butyrate,peach@apple@berry@pineapple@banana@sweet@fruity@pear,True,643.0,{},
9025,"1,3-Dimethoxybenzene",hazelnut@coconut@acid@neroli@nutmeg@fruity,True,883.0,{},
15380,Bis(methylthio)methane,sulfur@sulfurous@garlic@green@horseradish@mushroom@spicy@cheese,True,883.0,{},
81221,"2,4-Dimethylanisole",herbal@spicy,False,,,
8012,1-Butanethiol,garlic@onion@egg@sulfury@coffee,True,175.0,{},
11176,Propyl Isovalerate,sweet@bitter@apple@fruity,True,389.0,{},
11529,Butyl propionate,rose@banana@earthy@weak@sweet,True,83.0,{},
12571,Propyl Isobutyrate,berry@ripe@sweet@melon@tropical@fruity,True,643.0,{},
61202,1-Phenyl-2-pentanol,earthy@sweet@green@mild,False,,,
61840,4-Ethyloctanoic acid,,False,,,
62003,4-Methylnonanoic acid,,False,,,
88454,Hexyl propionate,musty@fruit@fruity@melon@pear@rotting@green,True,128.0,{},
247573,Isobornyl acetate,herbal@sweet@woody@balsam@camphor,True,112.0,{},
473,4-Methylthio-2-oxobutanoic acid,,False,,,
1182,DL-Valine,odorless,True,907.0,{},
5352428,(Z)-4-Hydroxy-6-dodecenoic acid lactone,peach@waxy@fatty@sweet@creamy@fruity@dairy,True,883.0,{},
544628,"5,6-dimethyloxan-2-one",minty@fruity,False,,,
1123,taurine,bland@bitter,True,85.0,{},
5283356,2-Undecenal,citrus@soap@orange peel@fat@fresh@sweet@fruity@green,True,178.0,{},
5971,Allyl Isothiocyanate,mustard@pungent@garlic@sulfur@strong@bitter,True,244.0,{},
8405,Isoquinoline,herbal@benzaldehyde@sweet@anise@balsam,False,,,
107689,L-Lactic acid,acidic@odorless,False,,,
6430188,(Z)-8-Tetradecenal,,False,,,
5634,10-Undecenoic Acid,sweet@woody,True,363.0,{},
5363231,7-Methyloct-3-en-2-one,floral@fruity,False,,,
61270,.alpha.-Campholenyl acetate,jammy@ionone@sweet@woody@raspberry,False,,,
61130,Myrtenal,lime@spice@jam@pepper@sweet@tonka@terpene@camphor@spicy@cinnamon,True,86.0,{},
61262,Myrtenyl acetate,,True,113.0,{},
61126,Verbenol,pine@fresh@ozone,True,112.0,{},
65289,"4-Acetyl-1,4-dimethyl-1-cyclohexene",fruity,False,,,
79023,Diosphenol,leaves@minty@buchu@blackcurrant,True,113.0,{},
61982,p-Mentha-8-thiol-3-one,peach@berry@sulfury@buchu@fruity@tropical@minty@green,False,,,
61362,d-Piperitone,minty@peppermint,True,113.0,{},
94579,Isopulegol acetate,mint@peppermint@sweet@woody@tropical@leaf,True,113.0,{},
21116845,UNII-3QMX06VZ0C,,False,,,
329983,Menthofuran,musty@earthy@coffee@pungent@nutty,True,113.0,{},
11567,3-Methylcyclohexanone,camphoraceous@minty@medicinal@camphor,True,113.0,{},
381152,Piperitenone,minty@sharp@phenolic,True,113.0,{},
527144,P-Menth-1-en-9-yl acetate,spicy@warm@herbal@fruit@fruity@herb,True,113.0,{},
102024,cis-Carvyl acetate,,True,43.0,{},
111037,Alpha-Terpinyl Acetate,citrus@lime@wax@herbal@sweet@bergamot@lavender@pine,True,457.0,{},
7127,Methyleugenol,coconut@sweet@balsam@mesquite@clove@peach@anise@musty@creamy@carnation@bitter@oily@spicy@chocolate@warm@raspberry@spice@apricot@vanilla@banana@cinnamon@fresh@plum,True,168.0,{},
5144,safrole,spice@warm@floral@sassafrass@sweet@woody@anise@spicy,True,115.0,{},
11230,Terpinen-4-ol,must@pepper@turpentine@musty@woody@sweet@nutmeg@earth,True,168.0,{},
7463,P-Cymene,solvent@citrus@spice@gasoline@fresh@woody@terpene,True,372.0,{},
21265,Prenyl benzoate,chocolate@fruity@balsam@tea@ylang,False,,,
1201521,D-Fenchone,,True,179.0,{},
6427105,(-)-Isopinocamphone,spicy,True,112.0,{},
26049,3-Carene,lemon@citrus@sweet@resin,True,168.0,{},
18818,Sabinene,citrus@spice@pepper@turpentine@woody@terpene@wood@pine,True,168.0,{},
7478,4-Methoxybenzoic Acid,putrid@sweet@faint@cadaverous,True,137.0,{},
519361,"(5xi,7xi,10xi)-eudesma-4(14),11-diene",herbal@herb,True,42.0,{},
522266,Spathulenol,herbal@earthy@fruit@fruity@herb,True,288.0,{},
93081,beta-Cubebene,fruity@citrus@fruit,True,40.0,{},
5352437,(E)-gamma-Bisabolene,citrus@myrrh@opoponax@balsam@spicy,True,245.0,{},
61135,2-methylpropyl but-2-enoate,,True,106.0,{},
6448,Bornyl Acetate,cedar@balsamic@spice@herbal@fresh@sweet@woody@pine needle@pine@camphor,True,437.0,{},
442343,Levomenol,coconut@nutty@fruity@herb,True,38.0,{},
86609,.alpha.-Cubebene,wax@herbal@waxy@herb,True,40.0,{},
5322111,Caryophyllene,wood@woody@spicy,True,288.0,{},
6508206,6753-98-6,wood@woody,True,346.0,{},
12306048,alpha-Cadinene,woody@dry,True,288.0,{},
403919,CHEBI:49249,balsamic,True,168.0,{},
5364789,Butyl angelate,rose@wine@fruity@spicy,False,,,
6616,Camphene,fir needle@woody@herbal@camphor,True,346.0,{},
5281516,alpha-Farnesene,citrus@lime@neroli@herbal@myrrh@sweet@bergamot@wood@lavender@green,True,346.0,{},
64685,Borneol,woody@pine@camphor,True,437.0,{},
10819,Perilla alcohol,fatty@terpineol@linalool@green,True,168.0,{},
5366155,Isoamyl angelate,floral@chamomile@fruity,False,,,
1742211,Caryophyllene oxide,spicy@spice@fresh@sweet@woody@herb@dry,True,346.0,{},
324224,.beta.-Bourbonene,woody@herbal@herb,True,168.0,{},
125468,Tiglic Acid,caramel@sweet@woody@spicy@dry,True,17.0,{},
5367807,Angelic Acid Isobutyl Ester,cooling@herbal@caraway@woody@sweet@celery@spicy@green,False,,,
66654,Xanthoxylin,camphor@borneol,True,151.0,{},
261491,alpha-Thujone,cedarleaf@bitter,True,168.0,{},
17129,2-METHYLBUTYL 2-METHYLBUTYRATE,apple@berry@waxy@ester@sweet@fruity@green,True,113.0,{},
8835,Citronellyl butyrate,rose@waxy@floral@fruit@sweet@fruity@tropical@geranium@green,True,128.0,{},
60985,Citronellyl isobutyrate,rose@floral@fruit@sweet@fruity@tropical@geranium,False,,,
7794,Citronellal,lemon@citrus@rose@fat@herbal@waxy@floral@sweet@aldehydic@cherry@dry,True,442.0,{},
81263,Rhodinol,,False,,,
5281553,Ocimene,citrus@herbal@sweet@woody@tropical@terpene@herb@green,True,346.0,{},
11463,Terpinolene,citrus@fresh@sweet@woody@pine@plastic,True,168.0,{},
5355856,Geranyl butyrate,,True,128.0,{},
7461,Gamma-Terpinene,lemon@gasoline@tropical@terpene@turpentine@herbal@woody@bitter@oily@lime,True,168.0,{},
7439,Carvone,mint@licorice@fennel@basil@minty,True,168.0,{},
14104,Thymol methyl ether,smoky@woody@burnt,True,206.0,{},
5362830,Geranyl isovalerate,bitter,True,398.0,{},
556998,"p-Menthane-3,8-diol",minty@eucalyptus@herbal,False,,,
578423,alpha-Terpinyl butyrate,sour@fruity@balsam@rosemary,False,,,
7438,Carveol,caraway@minty@spearmint@fresh,True,244.0,{},
10282,Piperitol,herbal@herb,True,113.0,{},
10873,(Ethoxymethyl)benzene,pineapple@powerful@fruity,False,,,
5367752,84254-89-7,,False,,,
5365850,Geranyl valerate,,False,,,
5367785,Geranyl tiglate,geranium@sweet@herbal@fruity,True,398.0,{},
61093,Rhodinyl butyrate,berry@red rose@tropical@fruity@geranium,False,,,
7778,Citronellyl formate,peach@apricot@rose@plum@honey@bergamot@cucumber,True,643.0,{},
5362579,UNII-842I7XQG7D,,False,,,
61092,Rhodinyl formate,leaf@geranium@green@floral@bitter@rose dried,False,,,
62350,p-Menthan-2-ol,,True,113.0,{},
9855795,Valencene,,True,179.0,{},
1268142,Nootkatone,,True,53.0,{},
5364578,3-Hepten-2-One,caraway@grassy@green,False,,,
46779070,S-Methyl 4-methylpentanethioate,,True,1022.0,{},
5355853,Geranyl propionate,bitter,True,74.0,{},
61096,Octyl propionate,jammy@floral@sweet@fruity@mushroom@raspberry@green,True,129.0,{},
440917,D-Limonene,mint@lemon@citrus@orange@fresh@sweet,True,151.0,{},
5365982,Neryl propionate,berry@jammy@rose@fresh@waxy@floral@bitter@fruity@tropical@green,True,74.0,{},
5366844,Methyl 3-nonenoate,,True,150.0,{},
5364532,Methyl oct-2-enoate,pear skin@fruity,True,488.0,{},
6826,Methyl 2-(methylamino)benzoate,orange@powdery@neroli@wine@grape@musty@sweet@fruity@blossom@phenolic,True,256.0,{},
12389,Tetradecane,alkane@waxy@mild,True,167.0,{},
84532,Isopinocamphone,camphoreous@cedar,True,38.0,{},
91354,Aromadendrene,wood@woody,True,42.0,{},
8222,Eicosane,alkane@waxy,True,184.0,{},
17868,3-Thujene,wood@woody@herb@green,True,168.0,{},
440967,(-)-beta-Pinene,resinous@fresh@green@hay@woody@pine@dry,True,148.0,{},
159055,D-Camphor,phenolic@minty@camphor@medicinal@herbal@woody@bitter,True,168.0,{},
11038,Pinocamphone,,False,,,
92780,Crypton,spice@herbal@caraway@woody@cumin,True,113.0,{},
160799,Cedrelanol,earthy@odorless@balsam,False,,,
6918391,Beta-Elemene,wax@herbal@fresh@waxy@herb,True,17.0,{},
5356544,Peruviol,wax@floral@mild,True,40.0,{},
5320250,(Z)-Beta-Ocimene,citrus@warm@herb@floral@sweet@flower,True,168.0,{},
92138,Elemol,sweet@wood@woody@green,True,372.0,{},
21159022,CID 21159022,wood@woody@green,True,131.0,{},
121719,Pinocarvone,minty,True,112.0,{},
11142,Beta-Phellandrene,mint@terpentine,True,346.0,{},
8815,Estragole,licorice@spice@vanilla@alcohol@herbal@fennel@sassafrass@sweet@anise@minty@green,True,167.0,{},
92116,"(4R,4aR)-1,1,4,7-tetramethyl-1a,2,3,4,4a,5,6,7b-octahydrocyclopropa[e]azulene",balsam@wood@balsamic,True,42.0,{},
6432404,(+)-gamma-cadinene,wood,True,168.0,{},
27209,"4,4,7a-Trimethyl-5,6,7,7a-tetrahydrobenzofuran-2(4H)-one",red fruit@coumarin@woody@musk@ripe apricot,True,42.0,{},
101750,p-Camphorene,solvent@low@diterpene,False,,,
443158,(-)-Linalool,fresh@floral@woody@natural@lavender@deep,True,55.0,{},
20745,6-Methylhept-5-en-2-ol,oily@coriander@sweet@green,True,206.0,{},
61435,Linalyl octanoate,herbal@dry@sweet@fruity@natural@green,False,,,
61016,"2,6-Dimethyl-5-heptenal",lemon@peach@cantaloupe@clean@ozone@vegetable@fatty@earthy@woody@melon@nutty@wine_like@meaty@spicy@citrus@fruit@herbaceous@green@cucumber@fresh air@floral@watermelon@sweet@fruity@grapefruit,True,206.0,{},
61780,Perillyl acetate,herbal@spicy,True,86.0,{},
27892,1-Octen-3-yl butyrate,butter@animal@fishy@fruity@mushroom,True,128.0,{},
8205,Dodecyl Acetate,waxy@fresh@sweet@clean@laundered cloths,True,74.0,{},
61098,Linalyl propionate,rose@fresh@woody@lily@rum@bergamot,True,206.0,{},
7792,"3,7-Dimethyl-1-octanol",waxy@citrus@aldehydic@musty@green@soapy@bitter@leathery,True,54.0,{},
5352438,16491-36-4,apple@wine@fresh@fruity@metallic@buttery@green,True,42.0,{},
6949,Guaiene,guaiacwood@powdery@spice@sweet@woody@wood@spicy@dry,True,113.0,{},
10106,"1,4-Cineole",cooling@spice@green@terpene@minty@pine@camphor,True,457.0,{},
61040,Linalyl formate,coriander@citrus@rose@green@bergamot@herbal@bitter@fruity,True,149.0,{},
643915,Angelic acid,spicy,True,318.0,{},
642376,Butylidenephthalide,lovage@herbal@celery,True,100.0,{},
61361,Butylphthalide,herbal@celery,True,131.0,{},
5373603,3-Propylidenephthalide,,True,100.0,{},
60968,Bornyl Isovalerate,,True,1.0,{},
173843,Sedanenolide,herbal,True,131.0,{},
5354833,cis-2-Nonenal,citrus@fat@waxy@fatty@cucumber@aldehydic@orris@green,True,244.0,{},
5317309,Falcarindiol,bitter,True,245.0,{},
4276,Myristicin,balsamic@spice@warm@woody@balsam,True,115.0,{},
10659,Apiole,parsley@faint,True,115.0,{},
92139,Curcumene,herb,True,288.0,{},
